87,132.0,1.0,3.0,38.0,0.0,3.0,2.0,6.0,5.0,5.0,6.0,4.0,5.0,6.0,5.0,6.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,6.0,6.0,6.0,6.0,4.0,5.0,4.0,4.0,6.0,5.0,6.0,6.0
88,135.0,3.0,10.0,37.0,1.0,3.0,2.0,3.0,4.0,6.0,5.0,6.0,4.0,6.0,6.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,6.0,3.0,4.0,4.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0
89,137.0,5.0,33.0,56.0,0.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,4.0,6.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,5.0,5.0,6.0,5.0,4.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0
90,140.0,1.0,3.0,35.0,0.0,3.0,2.0,5.0,3.0,5.0,5.0,5.0,6.0,6.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,5.0,4.0,4.0,6.0,6.0
91,141.0,1.0,1.0,35.0,0.0,3.0,2.0,4.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0
92,143.0,5.0,1.0,34.0,0.0,1.0,0.0,5.0,4.0,6.0,4.0,6.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,6.0,3.0,5.0,2.0,5.0,3.0,4.0,2.0,4.0,4.0,5.0,3.0,6.0,4.0,4.0,3.0,5.0
93,145.0,5.0,15.0,40.0,0.0,3.0,3.0,4.0,3.0,6.0,3.0,6.0,4.0,6.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,6.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,6.0
94,147.0,3.0,1.0,28.0,0.0,3.0,0.0,6.0,5.0,6.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,6.0,2.0,5.0,4.0,6.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,6.0,6.0
95,149.0,3.0,7.0,34.0,0.0,3.0,0.0,4.0,4.0,4.0,4.0,6.0,4.0,5.0,4.0,6.0,4.0,6.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,4.0,6.0,4.0,4.0,6.0,6.0
96,151.0,2.0,2.0,30.0,0.0,3.0,0.0,6.0,5.0,3.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,6.0,5.0
97,152.0,2.0,4.0,33.0,1.0,3.0,1.0,3.0,4.0,5.0,3.0,5.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,6.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,6.0,6.0,6.0,6.0
98,153.0,3.0,33.0,55.0,0.0,2.0,0.0,6.0,2.0,4.0,2.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,4.0
99,155.0,3.0,1.0,30.0,0.0,3.0,0.0,6.0,4.0,6.0,6.0,6.0,4.0,5.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,6.0,5.0,6.0
100,156.0,3.0,16.0,55.0,0.0,3.0,0.0,4.0,3.0,5.0,2.0,6.0,3.0,6.0,4.0,5.0,1.0,4.0,1.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,2.0,4.0,3.0,4.0,3.0,6.0
101,157.0,1.0,3.0,32.0,0.0,3.0,2.0,5.0,3.0,3.0,4.0,6.0,4.0,5.0,4.0,4.0,4.0,2.0,1.0,3.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
102,159.0,5.0,2.0,40.0,0.0,2.0,1.0,1.0,4.0,5.0,4.0,5.0,5.0,6.0,4.0,4.0,2.0,5.0,2.0,1.0,3.0,4.0,3.0,3.0,5.0,6.0,3.0,5.0,4.0,4.0,2.0,5.0,4.0,4.0,3.0,5.0
103,160.0,1.0,2.0,57.0,0.0,2.0,0.0,6.0,4.0,3.0,4.0,3.0,4.0,4.0,6.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,5.0,4.0,6.0,3.0,6.0,3.0,5.0,4.0,5.0,4.0,6.0,6.0
104,163.0,1.0,1.0,41.0,0.0,1.0,1.0,2.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,4.0,5.0,2.0,3.0,5.0,5.0,4.0,6.0,5.0,5.0,3.0,5.0,5.0,3.0,6.0,6.0,6.0,6.0,6.0
105,165.0,5.0,5.0,28.0,1.0,1.0,0.0,6.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0
106,166.0,5.0,4.0,33.0,1.0,3.0,0.0,6.0,2.0,5.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0
107,167.0,3.0,16.0,38.0,0.0,2.0,1.0,2.0,4.0,6.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,5.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,6.0,3.0,5.0,3.0,6.0,3.0,4.0
108,168.0,3.0,10.0,36.0,0.0,3.0,0.0,5.0,4.0,6.0,4.0,6.0,6.0,6.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0
109,169.0,3.0,8.0,32.0,0.0,3.0,3.0,3.0,2.0,5.0,2.0,5.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0
110,170.0,1.0,10.0,36.0,0.0,3.0,2.0,6.0,4.0,6.0,6.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0
111,171.0,3.0,9.0,32.0,0.0,3.0,0.0,4.0,6.0,6.0,4.0,6.0,5.0,6.0,3.0,5.0,6.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,3.0,5.0,5.0,5.0,5.0,6.0
112,172.0,4.0,5.0,31.0,0.0,3.0,0.0,6.0,5.0,3.0,5.0,5.0,5.0,3.0,6.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,6.0,3.0
113,173.0,5.0,1.0,23.0,0.0,3.0,0.0,5.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,2.0,4.0,5.0,5.0
114,175.0,5.0,8.0,33.0,0.0,3.0,0.0,6.0,2.0,5.0,4.0,6.0,2.0,5.0,2.0,3.0,1.0,4.0,1.0,2.0,2.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,2.0,5.0,3.0,3.0,5.0,5.0,3.0,4.0
115,177.0,1.0,9.0,44.0,0.0,3.0,0.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0
116,178.0,1.0,3.0,49.0,0.0,3.0,1.0,5.0,6.0,5.0,6.0,6.0,4.0,5.0,6.0,5.0,6.0,4.0,5.0,6.0,5.0,6.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0
117,181.0,1.0,15.0,47.0,0.0,3.0,2.0,6.0,5.0,5.0,6.0,5.0,5.0,4.0,3.0,6.0,1.0,6.0,2.0,4.0,3.0,4.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,4.0,4.0,6.0,5.0,5.0
118,184.0,4.0,3.0,36.0,1.0,2.0,0.0,6.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,6.0,1.0,6.0,3.0,5.0,1.0,1.0,6.0,6.0,1.0,5.0,2.0,5.0,5.0,4.0,5.0,6.0,1.0,2.0
119,185.0,2.0,1.0,25.0,0.0,1.0,0.0,6.0,4.0,3.0,4.0,4.0,3.0,3.0,6.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,5.0,5.0,3.0,3.0
120,187.0,5.0,5.0,45.0,1.0,2.0,1.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0,5.0
121,188.0,1.0,11.0,59.0,0.0,3.0,0.0,5.0,4.0,6.0,4.0,6.0,3.0,5.0,5.0,5.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,4.0,5.0
122,189.0,2.0,30.0,57.0,0.0,3.0,0.0,1.0,5.0,2.0,5.0,2.0,5.0,4.0,6.0,4.0,6.0,1.0,4.0,4.0,6.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,6.0,5.0,6.0,4.0,6.0,4.0,6.0,4.0
123,190.0,3.0,6.0,45.0,0.0,3.0,0.0,5.0,3.0,6.0,3.0,5.0,3.0,6.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,5.0
124,191.0,5.0,4.0,39.0,1.0,3.0,2.0,6.0,3.0,3.0,2.0,6.0,3.0,4.0,3.0,4.0,4.0,5.0,2.0,5.0,6.0,6.0,3.0,2.0,5.0,5.0,6.0,5.0,4.0,5.0,2.0,3.0,6.0,6.0,3.0,6.0
125,192.0,3.0,1.0,32.0,0.0,3.0,0.0,6.0,2.0,6.0,4.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,5.0,4.0,2.0,2.0,4.0,4.0,6.0,4.0,5.0,2.0,4.0,2.0,5.0
126,193.0,2.0,5.0,49.0,1.0,3.0,0.0,6.0,4.0,6.0,4.0,6.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,5.0,5.0,3.0,4.0,6.0,6.0,3.0,3.0,6.0,6.0,6.0,6.0
127,195.0,2.0,5.0,44.0,0.0,3.0,0.0,6.0,2.0,4.0,2.0,5.0,2.0,4.0,5.0,6.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,6.0,6.0,5.0,6.0,5.0,5.0,3.0,6.0,2.0,6.0
128,197.0,4.0,22.0,49.0,1.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,5.0,6.0,4.0,4.0
129,198.0,2.0,8.0,44.0,1.0,3.0,0.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0
130,199.0,1.0,1.0,48.0,1.0,3.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
131,200.0,1.0,1.0,35.0,0.0,3.0,0.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,6.0,5.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0
132,202.0,1.0,5.0,34.0,0.0,1.0,0.0,6.0,5.0,5.0,6.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0
133,203.0,2.0,4.0,45.0,0.0,3.0,2.0,4.0,2.0,6.0,1.0,5.0,1.0,5.0,2.0,5.0,1.0,6.0,1.0,4.0,1.0,4.0,2.0,6.0,2.0,5.0,4.0,5.0,2.0,5.0,2.0,5.0,2.0,4.0,1.0,5.0
134,204.0,1.0,4.0,31.0,1.0,3.0,0.0,2.0,4.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,5.0,3.0,5.0,6.0,6.0,4.0,4.0,3.0,4.0,2.0,4.0
135,205.0,2.0,11.0,54.0,0.0,2.0,0.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,4.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,4.0,5.0,3.0,4.0,3.0,6.0,3.0,2.0
136,206.0,1.0,7.0,40.0,0.0,2.0,0.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,6.0
137,207.0,5.0,1.0,28.0,0.0,3.0,0.0,6.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,4.0,4.0,5.0,6.0,5.0,5.0,3.0,3.0,2.0,4.0,1.0,2.0
138,211.0,3.0,9.0,32.0,0.0,3.0,2.0,6.0,3.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,6.0
139,212.0,5.0,34.0,60.0,0.0,2.0,0.0,2.0,3.0,5.0,2.0,5.0,2.0,5.0,6.0,5.0,1.0,6.0,1.0,6.0,2.0,5.0,1.0,4.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,6.0
140,215.0,3.0,7.0,31.0,1.0,3.0,0.0,4.0,3.0,6.0,4.0,5.0,1.0,5.0,4.0,4.0,6.0,6.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0
141,220.0,5.0,10.0,37.0,0.0,3.0,1.0,6.0,4.0,4.0,4.0,2.0,3.0,5.0,5.0,4.0,2.0,4.0,3.0,5.0,2.0,4.0,2.0,4.0,5.0,6.0,6.0,5.0,3.0,4.0,2.0,5.0,4.0,5.0,3.0,5.0
142,224.0,2.0,1.0,30.0,0.0,3.0,2.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,3.0,6.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,6.0,5.0,4.0,6.0,3.0,4.0,5.0,5.0,3.0
143,225.0,5.0,10.0,45.0,1.0,2.0,2.0,6.0,3.0,4.0,4.0,6.0,4.0,5.0,4.0,5.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0
144,226.0,3.0,7.0,37.0,0.0,2.0,0.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0
145,227.0,3.0,14.0,39.0,0.0,2.0,1.0,6.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,6.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0
146,230.0,2.0,8.0,35.0,0.0,2.0,0.0,5.0,2.0,3.0,2.0,5.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,6.0,4.0,6.0,2.0,4.0,3.0,4.0,4.0,5.0,2.0,5.0
147,231.0,1.0,10.0,35.0,0.0,2.0,2.0,2.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0
148,232.0,2.0,1.0,32.0,0.0,2.0,2.0,6.0,4.0,6.0,4.0,5.0,4.0,6.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,5.0,4.0,5.0,3.0,4.0,2.0,4.0,2.0,5.0,3.0,6.0
149,233.0,2.0,2.0,32.0,0.0,1.0,0.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0
150,235.0,1.0,30.0,55.0,0.0,3.0,1.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,3.0,2.0,4.0,1.0,1.0,4.0,5.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
151,240.0,3.0,12.0,37.0,0.0,2.0,0.0,5.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
152,241.0,2.0,11.0,40.0,0.0,2.0,0.0,6.0,5.0,5.0,4.0,6.0,5.0,6.0,1.0,1.0,6.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,6.0,2.0,5.0,2.0,3.0,4.0,6.0
153,242.0,5.0,11.0,37.0,1.0,3.0,2.0,6.0,1.0,3.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,1.0,6.0
154,246.0,2.0,7.0,41.0,0.0,2.0,0.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,1.0,3.0,2.0,3.0,2.0,5.0,2.0,3.0,6.0,5.0,3.0,4.0,4.0,6.0,4.0,4.0,3.0,4.0,3.0,5.0
155,249.0,1.0,5.0,40.0,1.0,3.0,0.0,6.0,3.0,5.0,4.0,6.0,3.0,5.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,5.0,4.0,5.0,3.0,4.0,6.0,6.0,6.0,6.0,4.0,5.0
156,252.0,3.0,4.0,31.0,0.0,1.0,0.0,6.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0
157,253.0,2.0,12.0,53.0,0.0,1.0,0.0,2.0,3.0,6.0,3.0,6.0,3.0,6.0,2.0,4.0,1.0,6.0,1.0,6.0,1.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,6.0,5.0,5.0,3.0,6.0
158,254.0,5.0,7.0,38.0,1.0,3.0,2.0,5.0,4.0,6.0,4.0,5.0,5.0,5.0,4.0,4.0,6.0,6.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,6.0
159,255.0,5.0,5.0,28.0,1.0,3.0,1.0,6.0,4.0,4.0,4.0,6.0,3.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,2.0,4.0
160,258.0,3.0,8.0,41.0,0.0,2.0,0.0,4.0,3.0,6.0,3.0,3.0,5.0,6.0,1.0,5.0,1.0,6.0,2.0,5.0,2.0,3.0,1.0,6.0,2.0,6.0,3.0,5.0,3.0,5.0,1.0,4.0,3.0,4.0,3.0,6.0
161,260.0,4.0,4.0,33.0,1.0,2.0,0.0,6.0,3.0,4.0,4.0,5.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,4.0
162,262.0,5.0,2.0,41.0,1.0,3.0,1.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,6.0,6.0,4.0,4.0,4.0,5.0,4.0,6.0,6.0,5.0,5.0
163,264.0,4.0,9.0,39.0,0.0,3.0,0.0,5.0,2.0,4.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,5.0,1.0,2.0,2.0,1.0,4.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,3.0,4.0,4.0,2.0,3.0
164,267.0,5.0,3.0,40.0,0.0,3.0,2.0,6.0,4.0,5.0,3.0,3.0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,3.0,6.0,6.0,3.0,5.0
165,268.0,2.0,18.0,50.0,0.0,2.0,1.0,4.0,1.0,6.0,1.0,5.0,1.0,6.0,5.0,4.0,1.0,5.0,1.0,5.0,1.0,4.0,1.0,4.0,6.0,6.0,6.0,6.0,2.0,4.0,2.0,5.0,6.0,5.0,1.0,6.0
166,269.0,4.0,3.0,41.0,0.0,3.0,0.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,6.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0
167,270.0,4.0,1.0,60.0,0.0,3.0,0.0,2.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
168,272.0,1.0,1.0,39.0,1.0,3.0,0.0,6.0,4.0,5.0,4.0,5.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,6.0,6.0,5.0,6.0,4.0,4.0
169,274.0,5.0,9.0,33.0,1.0,3.0,0.0,6.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,5.0,5.0,1.0,3.0
170,275.0,1.0,5.0,43.0,0.0,3.0,0.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,5.0,3.0,6.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0
171,278.0,2.0,1.0,30.0,0.0,3.0,2.0,6.0,4.0,5.0,6.0,6.0,3.0,6.0,4.0,4.0,4.0,6.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,5.0,5.0,5.0,3.0,6.0
172,280.0,1.0,15.0,42.0,0.0,3.0,3.0,6.0,5.0,6.0,5.0,6.0,4.0,5.0,6.0,3.0,6.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,6.0,6.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,4.0,6.0,6.0
173,281.0,4.0,1.0,40.0,0.0,3.0,2.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0
174,282.0,3.0,5.0,38.0,0.0,3.0,0.0,5.0,6.0,6.0,5.0,6.0,4.0,6.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0
175,286.0,5.0,11.0,46.0,1.0,3.0,2.0,6.0,2.0,5.0,3.0,5.0,2.0,5.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,3.0,4.0,4.0,3.0,4.0
176,289.0,1.0,2.0,27.0,0.0,3.0,0.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0
177,290.0,2.0,1.0,23.0,1.0,1.0,0.0,4.0,5.0,6.0,5.0,5.0,4.0,5.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,1.0,3.0
178,294.0,1.0,1.0,27.0,0.0,3.0,2.0,3.0,4.0,6.0,4.0,6.0,4.0,6.0,2.0,4.0,6.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,6.0
179,297.0,1.0,6.0,31.0,0.0,3.0,1.0,6.0,2.0,6.0,2.0,5.0,2.0,6.0,2.0,4.0,3.0,5.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,6.0,2.0,6.0
180,299.0,1.0,25.0,53.0,1.0,3.0,1.0,6.0,4.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,4.0,5.0,1.0,1.0,3.0,3.0,2.0,2.0,5.0,5.0,5.0,4.0,5.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0
181,300.0,2.0,15.0,38.0,0.0,3.0,3.0,6.0,4.0,6.0,4.0,5.0,4.0,6.0,4.0,5.0,4.0,3.0,2.0,5.0,3.0,5.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,3.0,3.0,3.0,6.0
